"procedure_description"
"BLOOD VESSELS (LARGE), DISRUPTION/OBSTRUCTION, REPAIR WITH AUTOGENOUS VEIN GRAFTING (SD701B)"
"ELBOW, FRACTURE/ DISLOCATION, REPAIR OF LIGAMENTS/ ORIF (SB801E)"
"HUMERUS, PROXIMAL HUMERUS OR SUPRACONDYLAR FRACTURE, ORIF (SB841H)"
"LIVER TRANSPLANT, DONATION (CADAVERIC DONOR) (SF700L)"
"INTESTINE, SMALL BOWEL, ILEOSTOMY STENOSIS, REVISION (SF703I)"
"FEMUR, NECK OF FEMUR FRACTURE (PAEDIATRIC), PIN FIXATION"
"TESTIS, VARIOUS LESIONS, BIOPSY"
"Bone (Upper Limb), Tumor (Benign), Major Excision <3 cm with Bone Grafting +/- Reconstruction/Intern"
"Exam and Diagnosis (F100)"
"Cervix, Transcervical Resection (TCR) Polyp (>2cm), Hysteroscopic (SI705C)"
"PANCREAS, VARIOUS LESIONS, DISTAL PANCREATECTOMY/ANASTOMOSIS OF PANCREATIC DUCT"
"VULVA, MALIGNANT CONDITION, SIMPLE VULVECTOMY WITH SKIN FLAP CLOSURE"
"BLOOD VESSELS, PORTACATH, INSERTION"
"STOMACH, TOTAL/PROXIMAL GASTRECTOMY FOR BENIGN GASTRIC DISEASES  (SF812S)"
"BILE DUCT/GALL BLADDER, ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY (ERCP) WITH INSERTION OF NASO"
"ARTERY-VISCERAL, STENOSIS, STENTING (SD736A)"
"BONE (UPPER LIMB), OSTEOMYELITIS, EXTENSIVE CURETTAGE/DEBRIDEMENT AND IRRIGATION"
"ANUS, FISSURE, EXCISION/LATERAL SPHINCTEROTOMY"
"THORAX, MIS THYMECTOMY (SC711T)"
"SPINE, FRACTURE-DISLOCATION, OPEN REDUCTION AND STABILISATION"
"GALL BLADDER, VARIOUS LESIONS, CHOLECYSTECTOMY (OPEN OR LAP)"
"MANDIBLE OR MAXILLA, ODONTOGENIC CYST (20MM OR LARGER OR MULTIPLE CYSTS), ENUCLEATION (SB808M)"
"NOSE, POLYPI (COMPLEX), EXCISION BIOPSY MORE THAN 2"
"EAR, IMPLANTATION OF BONE-ANCHORED HEARING AID"
"VEIN, STENOSIS / OCCLUSION, PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA), DIFFICULT  (SD710V)"
"RADIUS AND ULNA, FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXA"
"OVARY, MALIGNANT TUMOR/CYST, TOTAL HYSTERECTOMY BIL SALPINGO-OOPHORECTOMY WITH OMENTECTOMY, SURG STA"
"TOES, VARIOUS LESIONS, ARTHRODESIS"
"MAXILLA, DEFORMITY, LE FORT I OSTEOTOMY AND INSERTION OF DISTRACTION OSTEOGENESIS DEVICE"
"BREAST, POST PROSTHETIC CONTRACTION, CAPSULOTOMY (UNILATERAL)"
"VEIN, PSEUDOANEURYSM, THROMBIN INJECTION"
"ARTERY, EXTRACRANIAL, VARIOUS LESIONS, STENTING"
"SKIN, DEFECT, DISTANT SKIN FLAPS"
"THORAX, VARIOUS LESIONS, THORACOTOMY (EXPLORATION) WITH/WITHOUT BIOPSY"
"URETER, VARIOUS LESIONS, URETEROURETEROSTOMY (SG813U)"
"BOWELS, ENDOSCOPIC ULTRASOUND WITH FINE NEEDLE ASPIRATION (SF717B)"
"PATELLA, FRACTURE, OPEN REDUCTION AND INTERNAL FIXATION"
"NOSE,RHINO,CORR OF LAT/ALAR CART. AND/OR SEPTAL STRUT(INCL ALL GR,EXTRACORP SEPTOPLASTY),RECON OF NA"
"SCAPULA, COMPLEX SCAPULAR FRACTURE (WITH/WITHOUT GLENOHUMERAL JOINT INVOLVEMENT), OPEN REDUCTION AND"
"TONGUE, TONGUE TIE, RELEASE (SF804T)"
"BLADDER, VARIOUS LESIONS, ENLARGEMENT CYSTOPLASTY WITH BOWEL (SG812B)"
"NEUROSTIMULATOR, REVISION/REPLACEMENT OF IMPLANTABLE PULSE GENERATOR (DOES NOT INVOLVE TUNNELING)"
"EYE, PERFORATING WOUND (NOT INVOLVING INTRAOCULAR STRUCTURES), REPAIR"
"AORTA, ABDOMINAL AORTIC ANEURYSM, EXCISION AND INSERTION OF GRAFT (SD800A)"
"Cervix, Transcervical Resection (TCR) Myoma (>3cm), Hystereoscopic (SI703C)"
"BOWEL (ESOPHAGUS, STOMACH, DUODENUM, COLON, RECTUM), STRICTURE, IMAGING GUIDED BALLOON DILATATION"
"CERVIX, TRANSCERVICAL RESECTION (TCR) POLYP (<2CM), HYSTEROSCOPIC"
"CERVICAL SPINE, VARIOUS LESIONS, ANTERIOR DECOMPRESSION AND FUSION (SINGLE LEVEL)"
"HAND, TUMORS, EXCISION WITH DISSECTION OF NEUROVASCULAR BUNDLE"
"SPINE, SCOLIOSIS/CONGENITAL DEFORMITIES, CORRECTION - WITH COMPUTER NAVIGATION"
"LYMPH NODE (AXILLARY), VARIOUS LESIONS, LIMITED EXCISION/BIOPSY (SE800L)"
"BRAIN, EPILEPSY, CRANIOTOMY, COMPLEX (AWAKE CRANIOTOMY) (SK705B)"
"MANDIBLE, VARIOUS LESIONS, RECONSTRUCTION WITH BONE"
"SKIN, VARIOUS LESIONS OF FACE (4 AND ABOVE), EXCISION BIOPSY (SA885S)"
"FINGER, VARIOUS LESIONS, AMPUTATION (SINGLE)"
"VITREOUS, VARIOUS LESIONS, POSTERIOR VITRECTOMY (PARS PLANA/ SCLEROTOMY/LENSECTOMY/ENDOLASER) (SL801"
"BLADDER, CYSTOSCOPY, REMOVAL OF FOREIGN BODY/URETERIC STENT (SG709B)"
"Brain, Hydrocephalus, External Ventricular Drainage, Unilateral (SK806B)"
"Uterus, Prolapse, Vaginal Hysterectomy (SI837U)"
"BREAST, VARIOUS LESIONS, WIRE LOCALISATION, EXCISION (MULTIPLE) (SA711B)"
"UTERUS/CERVIX, HYSTEROSCOPY, DIAGNOSTIC (WITH GENERAL ANESTHESIA)"
"KIDNEY, RENAL ABSCESS / PERINEPHRIC ABSCESS, IMAGING GUIDED PERCUTANEOUS DRAINAGE"
"VULVA, ABSCESS, INCISION (SI820V)"
"NERVE-FACIAL (MASTOID PORTION), ENTRAPMENT, DECOMPRESSION"
"KIDNEY, VARIOUS LESIONS, PARTIAL NEPHRECTOMY, LAPARASCOPIC (SG720K)"
"MOUTH, FOREIGN BODY (DEEP>3CM), REMOVAL"
"ABDOMINAL CAVITY, ADHESIONS (EXTENSIVE),LYSIS"
"SKIN AND SUBCUTANEOUS TISSUE, LACERATION (SUPERFICIAL) OF MORE THAN 7CM, REPAIR (SA844S)"
"Skin, Keratoses/Warts/Tags/Similar Lesions, Excision (more than10 Lesions) (SA864S)"
"HEART, PERICARDIAL DISEASE, PERICARDIECTOMY"
"Hand, Fracture of Fingers/Metacarpals, Non-Union, Bone-Grafting and Fixation (Single) (SB712H)"
"SKIN AND SUBCUTANEOUS TISSUE, WOUND (LARGE>3CM), SECONDARY SUTURE"
"URETER, STRICTURE, PERCUTANEOUS ANTEGRADE BALLOON DILATATION (SG704U)"
"ARTERY, VARIOUS LESIONS, INVASIVE BLOOD PRESSURE MEASUREMENT  (SD825A)"
"LOWER LIMB, VARIOUS LESIONS, APPLICATION OF CAST"
"UTERUS, VARIOUS LESIONS, CURETTAGE WITH COLPOSCOPY/BIOPSY/DIATHERMY/ CRYOSURGERY/LASER THERAPY OF CE"
"ANKLE, VARIOUS LESIONS, ARTHRODESIS (SURGICAL FUSION)"
"KNEE, MENISCUS/CARTILAGE ( SMALL DEFECTS ), MIS/OPEN MOSAICPLASTY OR OATS (SB712K)"
"Tendon (Upper Limb), Various Lesions, Tendon Transfer (Single) (SB803T)"
"SPINE, FACET JOINT, RADIOFREQUENCY, MORE THAN 3 JOINTS (SK705S)"
"ARTERY, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLISATION OF 1 TO 2 VESSELS"
"VAGINA, SI, COMBD PROLAPSE, TL ABD HYSTERECTOMY±BIL SALPINGO-OOPHORECTOMY+BURCH COLPOSUSPENSION/PARA"
"EAR, MICROTIA, INSERTION OF CARTILAGE/SILASTIC FRAMEWORK"
"SACRAL NERVE STIMULATION (SF700S)"
"ENDOSCOPIC VEIN HARVEST"
"AORTA, ABDOMINAL AORTIC ANEURYSM, ENDOVASCULAR ANEURYSM REPAIR (EVAR) (SD838A)"
"DENTAL EXTRACTION, SIMPLE (E104)"
"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, DIRECT FLAP (CROSS FINGER/SIMILAR FLAPS)"
"BREAST, INVERTED NIPPLES, SURGICAL EVERSION (BILATERAL)"
"BRAIN, HYDROCEPHALUS AND OTHER LESIONS, VENTRICULOATRIAL/ VENTRICULOPERITONEAL SHUNT"
"MANDIBLE OR MAXILLA, VAR LES, INSERTION OF ENDOSSEOUS DENTAL IMP. (SINGLE)(FOR MULT PLACEMENT OF IMP"
"HEART (GREAT VESSELS), VARIOUS LESIONS, INTRATHORACIC OPERATION"
"LUNG, VARIOUS LESIONS, PNEUMONECTOMY/LOBECTOMY/SEGMENTAL RESECTION, OPEN"
"URETER, VARIOUS LESIONS, INTESTINAL CONDUIT (SG805U)"
"TENDON-FLEXOR (UPPER LIMB), ADHESION, TENOLYSIS (SINGLE)"
"KIDNEY/URETER, RETROGRADE INTRARENAL SURGERY OR RIRS USING FLEXIBLE URETEROSCOPY (THERAPEUTIC - E.G."
"SKULL, DEFECT, CRANIOPLASTY (SMALL)"
"ARTERY, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLISATION OF 1 TO 2 VESSELS (SD730A)"
"Colon, Anterior Resection (open or laparoscopic)"
"ORBIT, VARIOUS LESIONS, RECONSTRUCTION OF FLOOR/ROOF WITH ALLOPLASTIC MATERIAL"
"Artery, Trauma/Resection, Arterial Anastomosis (SD819A)"
"SPINE, VARIOUS LESIONS, ANTERIOR LUMBAR INTERBODY FUSION, SINGLE LEVEL"
"Skin, Various Lesions of Face (single),  Excision/Punch/ Shave Biopsy"
"LARYNX, TRANSCUTANEOUS INJECTION OF LARYNX"
"JOINTS (UPPER LIMB), DEFORMITIES/CONTRACTURE, OSTEOTOMIES AND FIXATION (SB827J)"
"TONGUE, TONGUE TIE, RELEASE"
"HAND, OPEN FRACTURE, DEBRIDEMENT AND ORIF (MULTIPLE), JOINT (SB714H)"
"DIAPHRAGM, TUMOR, EXCISION"
"THORAX, TUMOUR (MEDIASTINAL), COMPLEX RESECTION"
"VAGINA, VARIOUS LESIONS, BIOPSY (SI819V)"
"BONE (LOWER LIMB), GRADE 1 AND 2 OPEN FRACTURES/OPEN DISLOCATION OR OPEN FRACTURE-DISLOCATION WOUND "
"SPINE, VARIOUS LESIONS --REVISION SPINAL SURGERY - DECOMPRESSION,LAMINECTOMY &/OR DISCECTOMY"
"Humerus, Humerus Shaft Fracture, Complex Multi-Fragmentary Intramedullary Nail (SB730H)"
"HEART, VARIOUS LESIONS, LEFT HEART CATHETERISATION (DIRECT)"
"BILE DUCTS, VARIOUS LESIONS, PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY (PTC)  (SF705B)"
"MOUTH, SUBMANDIBULAR GLAND, VARIOUS LESIONS, EXCISION WITH BIOPSY (SF716M)"
"Anus, Fistula-In-Ano, Excision/ Fistulectomy (SF833A)"
"HUMERUS, HUMERUS SHAFT FRACTURE, CLOSED INTERLOCKING INTRAMEDULLARY NAIL (SB729H)"
"UTERUS, PREGNANCY AND MULTIPARITY, UNCOMPLICATED CAESAREAN SECTION AND TUBAL LIGATION (SP832U)"
"URETER, VARIOUS LESIONS, INTESTINAL CONDUIT"
"ARTERIOVENOUS FISTULA, SYNTHETIC GRAFT"
"STOMACH, OBESITY, SLEEVE GASTRECTOMY (MIS/OPEN) (SF703S)"
"FACE, FRACTURES (MORE THAN 2), OPEN REDUCTION AND INTERNAL FIXATION"
"Trachea, Various Lesions, Tracheostomy (SC817T)"
"LYMPH NODE (AXILLARY), VARIOUS LESIONS, RADICAL EXCISION"
"SHOULDER, VARIOUS LESIONS,  PRIMARY TOTAL JOINT REPLACEMENT WITH AUGMENTATION, REQUIRING EXTRA IMPLA"
"BLADDER, URACHAL FISTULA, LAPAROSCOPIC  EXCISION"
"TOES, TOE DEFORMITYMULTIPLE/COMPLEX (SB710T)"
"GENITAL TRACT, PELVIC CYST, ULTRASOUND GUIDED PROCEDURE-ASPIRATION"
"HAND, CLOSED FRACTURE, ORIF WITH K-WIRE/CERCLAGE WIRE FIXATION"
"PAROTID, CALCULUS (DEEP), REMOVAL (SF811P)"
"AORTA, RUPTURED  AORTIC ANEURYSM (THORACIC OR ABDOMINAL), ENDO-VASCULAR AORTIC REPAIR (EVAR) (SD701A"
"BOWELS, ENDOSCOPIC ULTRASOUND WITHOUT FINE NEEDLE ASPIRATION"
"Breast, Lump (Single), Excision Biopsy (SA812B)"
"HAND, BURNS (MAJOR), EXCISION AND SPLIT SKIN GRAFT (SA800H)"
"Skull, Chiari Malformation/Syringomyelia, Posterior Fossa Decompression with Duraplasty (SK722S)"
"JOINTS, VARIOUS LESIONS, REVISION TOTAL JOINT REPLACEMENT,OPEN/MIS/NAVIGATED"
"TONGUE, VARIOUS LESIONS (BENIGN CONDITION) EXCISION BIOPSY <3CM (SF707T)"
"NERVE-CUTANEOUS, INJURY, PRIMARY SUTURE (SK803N)"
"Shoulder, Shoulder Soft Tissue Injury, Shoulder Reconstruction (Eg, Bristow/Latarjet Procedure ) (SB"
"HAND, OPEN FRACTURE, DEBRIDEMENT AND ORIF (MULTIPLE), NON-JOINT"
"JOINTS (UPPER LIMB, SHOULDER), SEPTIC ARTHRITIS/EFFUSION, CURETTAGE/DEBRIDEMENT AND IRRIGATION"
"HAND, CRUSH INJURIES (COMPLEX), WOUND DEBRIDEMENT"
"SKIN AND SUBCUTANEOUS TISSUE, TUMOR/CYST/ULCER/SCAR, EXCISION BIOPSY, LESION SIZE MORE THAN 15MM IN "
"URETER, PREVIOUS DIVERSION, REVISION"
"MARROW, FOR VARIOUS LESIONS, HARVESTING & GRAFTING"
"SOFT TISSUE (LOWER LIMB), CONTRACTURE, MINOR RELEASE"
"UPPER LIMB/LOWER LIMB, FRACTURE, EXTERNAL FIXATION, MULTIPLE PLANES"
"MAXILLA, FRACTURE - LEFORT II (COMPLEX), OPEN REDUCTION AND FIXATION."
"VAGINA, PROLAPSE, OBLITERATION (COLPOCLEISIS)"
"Tendon-Extensor (Upper Limb), Adhesion, Tenolysis (Multiple) (SB810T)"
"SUBCUT TISS,OBESITY,LIPEC,EX W UNDERMINING OF SKN EDG N STRNING OF ABD WALL/RAD ABDPLASTY W REP OF A"
"Skin and Subcutaneous Tissue, Tumor/Cyst/Ulcer/Scar, Excision Biopsy, Lesion Size more than 15mm In "
"UPPER LIMB, ISCHEMIA, FASCIOTOMY (SB803U)"
"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, FREE GRAFT (SPLIT SKIN GRAFT/PINCH GRAFTS UNDER 1/2%)"
"Breast, Tumor (Malignant), Simple Mastectomy (SA826B)"
"Knee, Various Lesions, Primary Total Joint Replacement (Unilateral), Open/MIS/Navigated (SB810K)"
"UTERUS, BENIGN CONDITIONS, TOTAL HYSTERECTOMY WITH/WITHOUT SALPINGO-OOPHORECTOMY"
"UTERUS, PREGNANCY, CAESAREAN SECTION WITH HYSTERECTOMY"
"LOWER LIMB, DEFORMITIES, EPIPHYSIODESIS"
"SOFT TISSUE, TUMOR (MALIGNANT), MAJOR RESECTION AND RECONSTRUCTION (MICROSURGICAL) (SA724S)"
"Urethra, Excision of urethral diverticulum"
"NOSE, VARIOUS LESIONS, SEPTOPLASTY/SUBMUCOUS RESECTION"
"VAGINA, FISTULA, REPAIR (COMPLICATED/MULTIPLE)"
"SOFT TISSUE (LOWER LIMB), TUMOR/TUMOR-LIKE LESIONS, MARGINAL EXCISION (SA715S)"
"PENIS, EPISPADIAS, REPAIR INVOLVING BLADDER NECK CLOSURE"
"ESOPHAGUS/STOMACH/COLON, GASTROINTESTINAL ENDOSCOPY (GI), LASER TREATMENT FOR TUMORS"
"UTERUS, LYSIS OF ASHERMAN'S (COMPLICATED), HYSTEROSCOPIC (SI716U)"
"THYROID, VARIOUS LESIONS, HEMITHYROIDECTOMY/PARTIAL THYROIDECTOMY"
"VEIN - PERIPHERAL VEINS (UPPER / LOWER LIMBS / DIALYSIS ARTERIOVENUS FISTULA/ARTERIOVENUS GRAFT FIST"
"SPINE, VARIOUS LESIONS, IMAGING GUIDED EPIDURAL INJECTION (ANAESTHETIC, THERAPEUTIC SUBSTANCE)  -  T"
"KIDNEY, CYST, EXCISION"
"HEART, OFF PUMP CORONARY ARTERY BYPASS GRAFT"
"FEMUR, FRACTURE, MULTIFRAGMENTARY, IM NAILING  (WITH OR WITHOUT LOCKING) (SB705F)"
"Artery, Thrombosis, Percutaneous Catheter Directed Thrombolysis, with or without Angioplasty / Stent"
"ESOPHAGUS, STRICTURE, DILATATION (ENDOSCOPIC)"
"Colon, Various Lesions, Tranverse/Sigmoid Colectomy (MIS/open) (SF806C)"
"HAND, FLEXOR TENDON, PULLEY RECONSTRUCTION (SB733H)"
"KIDNEY TRANSPLANT, DONATION (LIVE DONOR), LAPAROSCOPIC"
"Gallbladder, Tu, Rad Cholecystectomy with Seg 4B and 5 Liver Resection and Rad LA and Choledochectom"
"VEIN, VARIOUS LESIONS, IMAGING GUIDED INSERTION OF TUNNELLED CENTRAL VENOUS CATHETER"
"PANCREAS, VARIOUS LESIONS, WHIPPLE OPERATION/TOTAL PANCREATECTOMY (SF809P)"
"UTERUS, RUPTURED, REPAIR (COMPLICATED) (SI840U)"
"AORTA, ABDOMINAL AORTIC ANEURYSM, ENDOVASCULAR ANEURYSM REPAIR (EVAR) (SD837A)"
"FEMUR, INTERCONDYLAR FRACTURE, ORIF"
"BONE (LOWER LIMB), DEFORMITIES, CORRECTIVE SURGERY WITH OSTEOTOMY ALONE (SB802B)"
"ESOPHAGUS/STOMACH, GASTROSCOPY AND DILATATION (SF700E)"
"KNEE, HEMARTHROSIS, ASPIRATION UNDER GENERAL ANESTHESIA"
"Joints (Other than Finger), Various Lesions, Total Joint Replacement (SB817J)"
"PENIS, PENILE WARTS, LASER VAPORISATION"
"SYMPATHETIC NERVES, BLOCK, CATHETER (UNILATERAL/BILATERAL) (SK700L)"
"VEIN, VARIOUS LESIONS, BYPASS/GRAFT (SD810V)"
"MASTOID, VARIOUS LESIONS, MASTOIDECTOMY (RADICAL/MODIFIED)"
"VULVA, LACERATION, DEBRIDEMENT/SUTURE >5CM (COMPLICATED/ MORE THAN 1) (SI829V)"
"THROAT, UVULOPALATOPHARYNGOPLASTY (U3P)"
"PALATE, CLEFT, SECONDARY REPAIR (CLOSURE OF FISTULA) (SF802P)"
"JOINTS (LOWER LIMB, EXCEPT HIP), SEPTIC ARTHRITIS, SIMPLE DRAINAGE"
"MUSCLE (QUADRICEPS)/TENDON (LOWER LIMB), DISRUPTION, REPAIR"
"FOOT, CONGENITAL TALIPES EQUINOVARUS (CTEV), POST MEDIAL RELEASE (SB718F)"
"BRAIN, HYDROCEPHALUS, THIRD VENTRICULOSTOMY (SK809B)"
"UTERUS, HYSTERECTOMY & PELVIC LYMPHADENECTOMY, MIS (SI711U)"
"BLADDER, VARIOUS LESIONS, IMAGE GUIDED SUPRAPUBIC CYSTOSTOMY (SG703B)"
"BONE (LOWER LIMB), FRACTURE/DISLOCATION, MANIPULATION AND KIRSCHNER WIRE FIXATION (SB804B)"
"Knee, Ligaments/Meniscus/Cartilage/Bone combined, MIS ligament reconstruction with meniscectomy (SB7"
"SINUSES - NASAL, HEMATOMA/ABSCESS, ANTRAL DRAINAGE"
"EAR, VARIOUS LESIONS, VARIOUS GRAFT TO FENESTRATION CAVITY"
"ABDOMINAL WALL, STRANGULATED/OBSTRUCTED HERNIA WITH BOWEL RESECTION (SF821A)"
"Stomach, Tumour, Subtotal Gastrectomy and Radical Lymphadenectomy (SF709S)"
"BONE (UPPER LIMB/LOWER LIMB), VARIOUS LESIONS, VASCULARISED BONE TRANSFER (SB833B)"
"LYMPH NODE (RETROPHARYNGEAL), NECK DISSECTION (OPEN/TRANSORAL) (SE716L)"
"STOMACH, VARIOUS LESIONS, TOTAL/PROXIMAL GASTRECTOMY WITH/WITHOUT SPLENECTOMY (SF706S)"
"UTERUS, GRAVID, HYSTERECTOMY"
"BLADDER, DIVERTICULUM, OPEN EXCISION (SG804B)"
"RADIUS AND ULNA, FRACTURE/DISLOCATION, NON UNION/DELAYED UNION BONE GRAFTING AND RE-FIXATION (SB700R"
"PENIS, HYPOSPADIAS, URETHRAL RECONSTRUCTION & CORRECTION OF CHORDEE"
"TENDON (UPPER LIMB), VARIOUS LESIONS, TENDON TRANSFER (SINGLE) (SB803T)"
"CARPUS, FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXATION"
"ABDOMINAL CAVITY, SUBPHRENIC ABSCESS, DRAINAGE (SF807A)"
"BONE (SKULL), TUMOR (SMALL<3CM) EXCISION WITH CRANIOPLASTY (SB815B)"
"FOOT, TENDON TRANSFERS, SPLIT TIBIALIS ANTERIOR TENDON TRANSFER (SPLATT) (SB729F)"
"UTERUS, BENIGN CONDITIONS, SUB-TOTAL HYSTERECTOMY WITH/WITHOUT SALPINGO-OOPHORECTOMY"
"Prostate Gland, Various Lesions, Transurethral Resection of Prostate (TURP) (less than 30 gm)"
"Bone, Tumor (Malignant), Wide/Major Resection and Reconstruction  (Vascularised Bone Graft) (SB708B)"
"NERVE (OROFACIAL), INJURY, MICROSURGICAL REPAIR (SINGLE)"
"HEART-VENTRICLE, ARRHYTHMIA, ARRHYTHMIA SURGERY"
"JOINTS (LOWER LIMB), DISLOCATIONS, WOUND DEBRIDEMENT (SB810J)"
"MOUTH, LEUKOPLAKIA, LIMITED EXCISION (SF813M)"
"ESOPHAGUS, ACHALASIA, CARDIOMYOTOMY (MIS) (SF701E)"
"VULVA, ABSCESS, INCISION"
"BLOOD VESSELS, PULMONARY EMBOLECTOMY"
"ENDOSCOPIC RADIAL ARTERY HARVEST"
"TRACHEA, VARIOUS LESIONS, TRACHEA RECONSTRUCTION (SC816T)"
"DUODENUM, TUMOUR, PANCREAS PRESERVING DUODENECTOMY WITH RECONSTRUCTION OF AMPULLA (SF702D)"
"Thorax, Various Lesions, Thoracotomy (Exploration) with/without Biopsy (SC811T)"
"LARYNX, VARIOUS LESIONS, DIRECT LARYNGOSCOPE EXAMINATION WITH/WITHOUT BIOPSY"
"SINUSES - NASAL, INFECTION, FUNCTIONAL SINUSCOPIC ETHMOIDECTOMY (UNILATERAL)"
"CYSTOSCOPY AND INSERTION OF DOUBLE J STENT"
"BREAST, TUMOR (MALIGNANT), SIMPLE MASTECTOMY (SA826B)"
"Gallbladder, Various Lesions,  Cholecystectomy, Choledochotomy, Common Bile Duct Exploration with Ch"
"URETHRA, VARIOUS LESIONS, URETHROTOMY (SG831U)"
"BREAST, GYNECOMASTIA, REDUCTION (UNILATERAL)"
"Skin and Subcutaneous Tissue, Tumour (Malignant), Wide Excision and Reconstruction and Local Flap/Sk"
"ARTERY, STENOSIS / OCCLUSION, PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA), DIFFICULT (EG SUBINTIMAL "
"AORTA, THORACO-ABDOMINAL ANEURYSM, EXCISION AND INSERTION OF GRAFT (SD803A)"
"SHOULDER, SHOULDER SOFT TISSUE INJURY, ARTHROSCOPIC/OPEN DECOMPRESSION ALONE"
"TESTIS, VARIOUS LESIONS, ORCHIDECTOMY WITH COMPLETE EXCISION OF SPERMATIC CORD"
"SKIN, TATTOO (MULTIPLE/MORE THAN 2%), LASER EXCISION"
"PANCREAS, VARIOUS LESIONS, OPEN/LAPAROSCOPIC SUBTOTAL PANCREATECTOMY (EXTENDING TO THE NECK) AND SPL"
"STOMACH, VARIOUS LESIONS/POST-GASTRECTOMY COMPLICATIONS, REVISION GASTRECTOMY"
"UPPER LIMB/LOWER LIMB, CLOSED FRACTURES, EXTERNAL FIXATION WITHOUT DEBRIDEMENT OR OTHER PROCEDURES ("
"ARTERY, TRAUMA/RESECTION, ARTERIAL ANASTOMOSIS"
"UTERUS, PREGNANCY AND MULTIPARITY, UNCOMPLICATED CAESAREAN SECTION AND TUBAL LIGATION (SI832U)"
"BREAST, LUMPS, IMAGING GUIDED  VACUUM ASSISTED BIOPSY / MAMMOTOME, > 1 LESIONS"
"SKIN AND SUBCUTANEOUS TISSUE, DEFECT (SINGLE DIGIT), FREE FULL THICKNESS GRAFT"
"HIP, ACETABULUM, FRACTURE, DOUBLE COLUMN FIXATION"
"Hand, Burns (Major), Excision and Split Skin Graft (SA800H)"
"ELBOW, FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXATION (ORIF)"
"Bowels, Single/Double Balloon Enterscopy - Therapeutic (SF701D)"
"NAIL, INFECTION/INJURY, AVULSION"
"Abdominal Cavity, Adhesions (Limited), Lysis as primary procedure (MIS/open) where time taken is les"
"HUMERUS, DELAYED/NON-UNION, RECONSTRUCTION W/ BONE GRAFTING WITHOUT INTERNAL FIXATION"
"KIDNEY AND URETER, VARIOUS LESIONS, NEPHROURETERECTOMY OPEN"
"Intestine/Stomach, Upper GI Endo with Polypectomy/ Rem of Foreign Body/Diathermy of Bleeding Lesions"
"LIVER, HYDATID CYST, TRANS-ABDOMINAL DRAINAGE (PERCUTANEOUS)"
"Orbit, Various Lesions, Lateral Orbitotomy (SL807O)"
"SKIN AND SUBCUTANEOUS TISSUE, BURNS, EXCISION AND MAJOR FULL THICKNESS GRAFT"
"Mouth, Cautery of Soft Palate /Tongue Base (SM701M)"
"VEIN, VARIOUS LESIONS, LIGATION (INCLUDE REPAIR OF ARTIFICIAL ARTERIO-VENOUS FISTULA) (SD813V)"
"Aorta, Thoraco-Abdominal Aneurysm, Excision and Insertion of Graft (SD803A)"
"TRACHEA/BRONCHUS, STRICTURE, IMAGING GUIDED BALLOON DILATATION"
"JOINTS (SHOULDER), VARIOUS LESIONS, IMPINGEMENT SYNDROME"
"DOUBLE BALLOON ENTEROSCOPY-DIAGNOSTIC"
"ABDOMINAL WALL, EXOMPHALOS/GASTROSCHISIS, REPAIR (SF816A)"
"PERIPHERAL NERVE, BLOCK, NEUROLYTIC (MORE THAN 2 NERVES) (SK740N)"
"ARTERY, SPINAL, ANEURYSM/ARTERIO-VENOUS MALFORMATION, EMBOLISATION (SK713A)"
"BILE DUCT, VARIOUS LESIONS. EXCISION OF LOWER 1/3 OF COMMON BILE DUCT BUT WITH PRESERVATION OF PANCR"
"Maxilla, Various Lesions, Resection/Hemimaxillectomy (Open or Endoscopic Method) (SB841M)"
"BREAST, DIFFUSE HYPERTROPHY, REDUCTION >250G (UNILATERAL) (SA803B)"
"WRIST, DISTAL RADIUS FRACTURE, OPEN REDUCTION AND INTERNAL FIXATION (ORIF) (WITH ULNAR HEAD/STYLOID "
"CERVICAL SPINE, APPLICATION OF HALO DEVICE WITHOUT OTHER PROCEDURES (SB746S)"
"VULVA, SEBACEOUS CYST/EPITHELIALCYST ETC, EXICISION (SI833V)"
"BONE (LOWER LIMB), TUMOR (BENIGN), >3 CM WITH BONE GRAFTING +/- RECONSTRUCTION/INTERNAL FIXATION"
"MOUTH, NASOLABIAL CYST, EXCISION BIOPSY (SF819M)"
"SPINAL CORD, STIMULATION/MODULATION, OPEN"
"CORNEA, LACERATION, CONJUNCTIVAL GRAFT OVER CORNEA"
"COLON, TOTAL COLECTOMY / SUBTOTAL COLECTOMY"
"SHOULDER, DEFORMITIES, CORRECTIVE SURGERY, OSTEOTOMY (SB800S)"
"Breast, Gynecomastia, Reduction (Bilateral) (SA806B)"
